smiles,sampling_params,response
Cc1cnc(CNc2nc(CC(C)C)ns2)nc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""CC(C)Cc1nsc(N)n1"", ""Cc1cnc(C=O)nc1""], ""product"": ""Cc1cnc(CNc2nc(CC(C)C)ns2)nc1""}], ""building_blocks"": [""<bb>CC(C)Cc1nsc(N)n1</bb>"", ""<bb>Cc1cnc(C=O)nc1</bb>""]}"
Cc1cnc(CNc2nc(CC(C)C)ns2)nc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,Br,I][c;$(c1:[c,n]:[c,n]:[c,n]:[c,n]:[c,n]:1):1].[N;$(NC)&!$(N=*)&!$([N-])&!$(N#*)&!$([ND3])&!$([ND4])&!$(N[c,O])&!$(N[C,S]=[S,O,N]),H2&$(Nc1:[c,n]:[c,n]:[c,n]:[c,n]:[c,n]:1):2]>>[c:1][N:2]</rxn>"", ""reactants"": [""CC(C)Cc1nsc(Cl)n1"", ""Cc1cnc(CN)nc1""], ""product"": ""Cc1cnc(CNc2nc(CC(C)C)ns2)nc1""}], ""building_blocks"": [""<bb>CC(C)Cc1nsc(Cl)n1</bb>"", ""<bb>Cc1cnc(CN)nc1</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(O)C1CC(F)C1"", ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(N)c1ccc(C=O)cc1""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>O=C(O)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1"", ""O=C(O)C1CC(F)C1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(N)c1ccc(C=O)cc1""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>O=C(O)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1"", ""O=C(O)C1CC(F)C1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(N)c1ccc(C=O)cc1""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>O=C(O)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(O)C1CC(F)C1"", ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(N)c1ccc(C=O)cc1""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>O=C(O)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(Cl)C1CC(F)C1"", ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""CC(N)c1ccc(C=O)cc1"", ""FC1(F)CC1COc1ccc2c(c1)CCNC2""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""OC1CC1(F)F"", ""ClCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH:2]-[$([CX4]),c:1]>>[Cl:3][C,c:1]</rxn>"", ""reactants"": [""OCC1CC1(F)F"", """"], ""product"": ""ClCC1CC1(F)F""}], ""building_blocks"": [""<bb>O=C(Cl)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>OC1CC1(F)F</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(O)C1CC(F)C1"", ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""CC(N)c1ccc(C=O)cc1"", ""FC1(F)CC1COc1ccc2c(c1)CCNC2""], ""product"": ""CC(N)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""FC1(F)CC1CCl"", ""Oc1ccc2c(c1)CCNC2""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>O=C(O)C1CC(F)C1</bb>"", ""<bb>CC(N)c1ccc(C=O)cc1</bb>"", ""<bb>FC1(F)CC1CCl</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>""]}"
CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""FC1(F)CC1COc1ccc2c(c1)CCNC2"", ""CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1""], ""product"": ""CC(NC(=O)C1CC(F)C1)c1ccc(CN2CCc3cc(OCC4CC4(F)F)ccc3C2)cc1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""Oc1ccc2c(c1)CCNC2"", ""OCC1CC1(F)F""], ""product"": ""FC1(F)CC1COc1ccc2c(c1)CCNC2""}], ""building_blocks"": [""<bb>CC(NC(=O)C1CC(F)C1)c1ccc(C=O)cc1</bb>"", ""<bb>Oc1ccc2c(c1)CCNC2</bb>"", ""<bb>OCC1CC1(F)F</bb>""]}"
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[NH2,NH3+1:8]-[c:5]1[cH:4][c:3][c:2][c:1][c:6]1.[Br:18][C$([CH2](C)(Br)),C$([CH](C)(C)(Br)):17]-[C:15](=[O:16])-[c:10]1[c:11][c:12][c:13][c:14][c:9]1>>[c:13]1[c:12][c:11][c:10]([c:9][c:14]1)-[c:15]1[c:17][c:4]2[c:3][c:2][c:1][c:6][c:5]2[nH+0:8]1</rxn>"", ""reactants"": [""CCc1ccc(C(F)(F)F)cc1C(=O)C(Br)C(N)=O"", ""Nc1cc(-c2cc(C(N)=O)[nH]n2)ccn1""], ""product"": ""CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""N#CC(Br)C(N)=O"", ""CCc1ccc(C(F)(F)F)cc1Br""], ""product"": ""CCc1ccc(C(F)(F)F)cc1C(=O)C(Br)C(N)=O""}], ""building_blocks"": [""<bb>Nc1cc(-c2cc(C(N)=O)[nH]n2)ccn1</bb>"", ""<bb>N#CC(Br)C(N)=O</bb>"", ""<bb>CCc1ccc(C(F)(F)F)cc1Br</bb>""]}"
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[NH2,NH3+1:8]-[c:5]1[cH:4][c:3][c:2][c:1][c:6]1.[Br:18][C$([CH2](C)(Br)),C$([CH](C)(C)(Br)):17]-[C:15](=[O:16])-[c:10]1[c:11][c:12][c:13][c:14][c:9]1>>[c:13]1[c:12][c:11][c:10]([c:9][c:14]1)-[c:15]1[c:17][c:4]2[c:3][c:2][c:1][c:6][c:5]2[nH+0:8]1</rxn>"", ""reactants"": [""Nc1nccc(-c2cc(C(N)=O)c(N)cc2)n1"", ""CCc1ccc(C(F)(F)F)cc1C(=O)C(Br)C(=O)CCl""], ""product"": ""CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CCc1ccc(C(F)(F)F)cc1C#N"", ""NC(=O)c1cc(Br)c(N)cc1N""], ""product"": ""CCc1ccc(C(F)(F)F)cc1C(=O)C(Br)C(=O)CCl""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,I,Br:7][c:1]1[c:2][c:3][c:4][c:5][c:6]1>>[N:9]#[C:8][c:1]1[c:2][c:3][c:4][c:5][c:6]1</rxn>"", ""reactants"": [""CCc1ccc(C(F)(F)F)cc1Br"", """"], ""product"": ""CCc1ccc(C(F)(F)F)cc1C#N""}], ""building_blocks"": [""<bb>Nc1nccc(-c2cc(C(N)=O)c(N)cc2)n1</bb>"", ""<bb>NC(=O)c1cc(Br)c(N)cc1N</bb>"", ""<bb>CCc1ccc(C(F)(F)F)cc1Br</bb>""]}"
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[NH2,NH3+1:8]-[c:5]1[cH:4][c:3][c:2][c:1][c:6]1.[Br:18][C$([CH2](C)(Br)),C$([CH](C)(C)(Br)):17]-[C:15](=[O:16])-[c:10]1[c:11][c:12][c:13][c:14][c:9]1>>[c:13]1[c:12][c:11][c:10]([c:9][c:14]1)-[c:15]1[c:17][c:4]2[c:3][c:2][c:1][c:6][c:5]2[nH+0:8]1</rxn>"", ""reactants"": [""Nc1nccc(-c2cc(C(N)=O)c(Br)[nH]2)n1"", ""CCc1ccc(C(F)(F)F)cc1C(=O)CBr""], ""product"": ""CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br,I:1][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):2].[Br,I:3][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):4]>>[C,c:2][C,c:4]</rxn>"", ""reactants"": [""NC(=O)c1cc(Br)[nH]c1Br"", ""Nc1nccc(Br)n1""], ""product"": ""Nc1nccc(-c2cc(C(N)=O)c(Br)[nH]2)n1""}], ""building_blocks"": [""<bb>CCc1ccc(C(F)(F)F)cc1C(=O)CBr</bb>"", ""<bb>NC(=O)c1cc(Br)[nH]c1Br</bb>"", ""<bb>Nc1nccc(Br)n1</bb>""]}"
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6;$(C=C-[#6]),$(c:c):1][Br,I].[Cl,Br,I][c:2]>>[c:2][#6:1]</rxn>"", ""reactants"": [""CCc1ccc(C(F)(F)F)cc1Br"", ""NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1Cl""], ""product"": ""CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br:1][c$(c(Br)),n$(n(Br)),o$(o(Br)),C$([CH](Br)(=C)):2].[C$(C(B)([CX4])([CX4])([CX4])),C$([CH](B)([CX4])([CX4])),C$([CH2](B)([CX4])),C$([CH2](B)),C$(C(B)(=C)),c$(c(B)),o$(o(B)),n$(n(B)):3][B$(B([C,c,n,o])([OH,$(OC)])([OH,$(OC)])),B$([B-1]([C,c,n,o])(N)([OH,$(OC)])([OH,$(OC)])):4]>>[C,c,n,o:2][C,c,n,o:3]</rxn>"", ""reactants"": [""CC1(C)OB(c2ccnc(N)n2)OC1(C)C"", ""NC(=O)c1cc(Br)[nH]c1Cl""], ""product"": ""NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1Cl""}], ""building_blocks"": [""<bb>CCc1ccc(C(F)(F)F)cc1Br</bb>"", ""<bb>CC1(C)OB(c2ccnc(N)n2)OC1(C)C</bb>"", ""<bb>NC(=O)c1cc(Br)[nH]c1Cl</bb>""]}"
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6;$(C=C-[#6]),$(c:c):1][Br,I].[Cl,Br,I][c:2]>>[c:2][#6:1]</rxn>"", ""reactants"": [""NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1Cl"", ""CCc1ccc(C(F)(F)F)cc1Br""], ""product"": ""CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br,I:1][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):2].[Br,I:3][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):4]>>[C,c:2][C,c:4]</rxn>"", ""reactants"": [""NC(=O)c1cc(Br)[nH]c1Cl"", ""Nc1nccc(Br)n1""], ""product"": ""NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1Cl""}], ""building_blocks"": [""<bb>CCc1ccc(C(F)(F)F)cc1Br</bb>"", ""<bb>NC(=O)c1cc(Br)[nH]c1Cl</bb>"", ""<bb>Nc1nccc(Br)n1</bb>""]}"
